trial_id,timestamp,stimulus_type,stimulus_text,true_emotion_label,circuit_vector,reported_emotion,emotion_intensity,importance_score,memory_classification,response_latency_ms,correct_prediction
910,2025-10-07T07:40:00,creative_output,Trial_0910_creative_output,joy,"[""L44.N1087"", ""L46.N285"", ""L41.N1028"", ""L28.N3463"", ""L32.N159"", ""L47.N141"", ""L36.N1041"", ""L27.N3185"", ""L45.N1555"", ""L38.N1798"", ""L36.N1633"", ""L32.N285"", ""L28.N2176"", ""L42.N2323"", ""L42.N1855""]",joy,0.8588,0.2962,long_term,564.87,True
911,2025-10-07T07:50:00,user_interaction,Trial_0911_user_interaction,sadness,"[""L34.N2006"", ""L39.N569"", ""L46.N1146"", ""L24.N2418"", ""L28.N313"", ""L29.N1253"", ""L28.N1029"", ""L36.N1341"", ""L24.N3104"", ""L37.N2087"", ""L32.N374"", ""L33.N3045"", ""L32.N1041"", ""L38.N2179""]",sadness,0.5717,0.4593,short_term,290.49,True
912,2025-10-07T08:00:00,error_event,Trial_0912_error_event,fear,"[""L38.N951"", ""L44.N3969"", ""L44.N3147"", ""L33.N3896"", ""L40.N3930"", ""L41.N3183"", ""L33.N1095"", ""L44.N1211""]",fear,0.7778,0.4488,long_term,172.68,True
913,2025-10-07T08:10:00,user_interaction,Trial_0913_user_interaction,anger,"[""L35.N2768"", ""L39.N3592"", ""L42.N3952"", ""L47.N2855"", ""L35.N712"", ""L29.N2367"", ""L33.N4072"", ""L27.N3722"", ""L44.N501"", ""L29.N1177"", ""L41.N3139"", ""L35.N3112"", ""L38.N3862"", ""L32.N3717"", ""L34.N710"", ""L37.N3003"", ""L39.N2510"", ""L43.N1672"", ""L42.N3229""]",anger,0.4655,0.4092,short_term,577.25,True
914,2025-10-07T08:20:00,learning_discovery,Trial_0914_learning_discovery,disgust,"[""L34.N1277"", ""L43.N1517"", ""L25.N1931"", ""L39.N1179"", ""L26.N628"", ""L39.N1961"", ""L43.N516"", ""L36.N1547"", ""L24.N819"", ""L34.N761""]",disgust,0.4087,0.5549,short_term,247.38,True
915,2025-10-07T08:30:00,autonomous_thought,Trial_0915_autonomous_thought,fear,"[""L33.N1496"", ""L39.N3088"", ""L30.N810"", ""L40.N516"", ""L24.N834"", ""L39.N1047"", ""L38.N1155"", ""L35.N1344"", ""L40.N2935"", ""L38.N2429"", ""L47.N2803""]",fear,0.127,0.2852,short_term,257.11,True
916,2025-10-07T08:40:00,memory_recall,Trial_0916_memory_recall,disgust,"[""L30.N2934"", ""L42.N331"", ""L41.N3049"", ""L30.N1534"", ""L27.N1616"", ""L40.N2883"", ""L44.N1316"", ""L24.N1106"", ""L45.N2137"", ""L46.N1738"", ""L24.N487"", ""L27.N3420""]",disgust,0.1878,0.2373,short_term,84.76,True
917,2025-10-07T08:50:00,learning_discovery,Trial_0917_learning_discovery,neutral,"[""L41.N3074"", ""L41.N1337"", ""L30.N3035"", ""L40.N2200"", ""L41.N2867""]",neutral,0.198,0.732,long_term,593.1,True
918,2025-10-07T09:00:00,learning_discovery,Trial_0918_learning_discovery,neutral,"[""L42.N78"", ""L44.N1556"", ""L28.N1563"", ""L36.N3871"", ""L32.N1845"", ""L46.N3273"", ""L31.N2216""]",neutral,0.4441,0.2871,short_term,427.0,True
919,2025-10-07T09:10:00,memory_recall,Trial_0919_memory_recall,joy,"[""L36.N3050"", ""L25.N327"", ""L41.N3490"", ""L46.N3610"", ""L26.N788"", ""L30.N3359"", ""L41.N2548"", ""L44.N2568"", ""L41.N512"", ""L27.N1539"", ""L40.N2649"", ""L46.N1185"", ""L38.N2412"", ""L32.N966"", ""L35.N107"", ""L37.N3094"", ""L38.N320"", ""L32.N3865"", ""L39.N968""]",joy,0.6522,0.9916,vital,389.85,True
920,2025-10-07T09:20:00,memory_recall,Trial_0920_memory_recall,neutral,"[""L38.N2754"", ""L46.N2270"", ""L33.N229"", ""L46.N149"", ""L37.N3528"", ""L41.N3207"", ""L29.N2446""]",neutral,0.371,0.3423,short_term,430.46,True
921,2025-10-07T09:30:00,task_completion,Trial_0921_task_completion,sadness,"[""L33.N3474"", ""L31.N3780"", ""L33.N298"", ""L43.N2605"", ""L37.N3391"", ""L25.N3197"", ""L40.N718"", ""L46.N2713"", ""L26.N322"", ""L26.N3321"", ""L26.N1393"", ""L29.N845"", ""L26.N4000"", ""L33.N3596"", ""L32.N3615"", ""L45.N3157""]",sadness,0.1615,0.5255,short_term,294.44,True
922,2025-10-07T09:40:00,memory_recall,Trial_0922_memory_recall,sadness,"[""L42.N1760"", ""L38.N182"", ""L36.N2950"", ""L25.N3349"", ""L43.N3946"", ""L46.N3503"", ""L37.N605""]",sadness,0.5373,0.3182,short_term,124.59,True
923,2025-10-07T09:50:00,task_completion,Trial_0923_task_completion,joy,"[""L27.N517"", ""L46.N137"", ""L26.N2388"", ""L24.N3909"", ""L28.N3318"", ""L38.N696"", ""L34.N3763"", ""L36.N2309"", ""L28.N1025"", ""L40.N343"", ""L35.N939"", ""L45.N845"", ""L30.N2293""]",joy,0.318,0.2111,short_term,84.95,True
924,2025-10-07T10:00:00,user_interaction,Trial_0924_user_interaction,neutral,"[""L44.N3037"", ""L36.N2204"", ""L41.N3294"", ""L42.N336"", ""L29.N1867""]",neutral,0.3261,0.2163,short_term,283.79,True
925,2025-10-07T10:10:00,autonomous_thought,Trial_0925_autonomous_thought,surprise,"[""L24.N2036"", ""L26.N3268"", ""L37.N1507"", ""L45.N987"", ""L32.N1375"", ""L41.N2281"", ""L31.N1917"", ""L36.N1601"", ""L43.N3480"", ""L43.N710"", ""L34.N1476"", ""L41.N71"", ""L33.N2881"", ""L26.N1817"", ""L46.N3332"", ""L39.N3177"", ""L34.N3474"", ""L39.N2015"", ""L35.N2177""]",surprise,0.2882,0.3298,short_term,226.91,True
926,2025-10-07T10:20:00,memory_recall,Trial_0926_memory_recall,disgust,"[""L28.N263"", ""L44.N366"", ""L28.N2316"", ""L42.N2780"", ""L25.N1444"", ""L28.N2847"", ""L29.N1711"", ""L25.N324"", ""L38.N3552"", ""L42.N255"", ""L26.N2258""]",disgust,0.3927,0.6459,long_term,394.99,True
927,2025-10-07T10:30:00,creative_output,Trial_0927_creative_output,neutral,"[""L45.N2576"", ""L39.N3244"", ""L24.N2050"", ""L47.N1093"", ""L43.N436"", ""L26.N3822"", ""L38.N2634"", ""L45.N517"", ""L29.N2024"", ""L37.N862""]",neutral,0.8933,0.9915,vital,490.6,True
928,2025-10-07T10:40:00,learning_discovery,Trial_0928_learning_discovery,joy,"[""L34.N2753"", ""L29.N1599"", ""L46.N3373"", ""L37.N1886"", ""L47.N1740"", ""L28.N3496"", ""L34.N2022"", ""L25.N247"", ""L35.N2948"", ""L47.N3809"", ""L37.N1862"", ""L28.N2595"", ""L33.N3612""]",joy,0.5704,0.9088,vital,596.41,True
929,2025-10-07T10:50:00,user_interaction,Trial_0929_user_interaction,sadness,"[""L39.N378"", ""L40.N1932"", ""L29.N193"", ""L31.N1270"", ""L45.N1471""]",sadness,0.1753,0.113,short_term,252.36,True
930,2025-10-07T11:00:00,conversation,Trial_0930_conversation,joy,"[""L41.N3243"", ""L44.N3159"", ""L43.N895"", ""L42.N516"", ""L30.N895"", ""L25.N464"", ""L36.N1610"", ""L28.N3212"", ""L46.N3871""]",joy,0.003,0.5939,short_term,248.22,True
931,2025-10-07T11:10:00,learning_discovery,Trial_0931_learning_discovery,neutral,"[""L34.N155"", ""L24.N3110"", ""L31.N2917"", ""L37.N2715"", ""L43.N3974"", ""L26.N449"", ""L45.N753"", ""L45.N3961"", ""L26.N1069"", ""L41.N748"", ""L31.N2819"", ""L38.N1579"", ""L37.N2035""]",neutral,0.118,0.4748,short_term,106.24,True
932,2025-10-07T11:20:00,task_completion,Trial_0932_task_completion,anger,"[""L41.N2750"", ""L43.N53"", ""L47.N1065"", ""L29.N741"", ""L45.N2483"", ""L36.N3359"", ""L42.N1872"", ""L25.N2641"", ""L30.N1946"", ""L37.N2613"", ""L38.N3527""]",anger,0.742,0.661,long_term,542.31,True
933,2025-10-07T11:30:00,learning_discovery,Trial_0933_learning_discovery,joy,"[""L31.N546"", ""L41.N3254"", ""L37.N2355"", ""L31.N1968"", ""L31.N420"", ""L35.N1857"", ""L40.N3660"", ""L45.N2509"", ""L32.N4072"", ""L32.N1562"", ""L43.N2085"", ""L35.N2473"", ""L45.N1892"", ""L41.N3430"", ""L36.N2752"", ""L29.N1204"", ""L44.N2087"", ""L32.N3494""]",joy,0.003,0.5642,short_term,118.29,True
934,2025-10-07T11:40:00,creative_output,Trial_0934_creative_output,anger,"[""L29.N2807"", ""L37.N88"", ""L45.N607"", ""L47.N2206"", ""L41.N2583"", ""L26.N285"", ""L24.N54"", ""L24.N557"", ""L24.N800"", ""L27.N3836"", ""L35.N1614"", ""L27.N285""]",anger,0.892,0.2874,long_term,464.17,True
935,2025-10-07T11:50:00,error_event,Trial_0935_error_event,joy,"[""L26.N1678"", ""L39.N2313"", ""L45.N2620"", ""L46.N2570"", ""L39.N560"", ""L37.N2383"", ""L37.N1413"", ""L33.N912"", ""L46.N4062"", ""L33.N3060"", ""L33.N2477"", ""L43.N2096"", ""L32.N2254"", ""L30.N513"", ""L27.N3891"", ""L47.N1233""]",joy,0.597,0.4558,short_term,366.45,True
936,2025-10-07T12:00:00,memory_recall,Trial_0936_memory_recall,neutral,"[""L26.N3743"", ""L35.N2706"", ""L30.N2674"", ""L27.N1622"", ""L37.N3154"", ""L41.N793"", ""L30.N3871"", ""L38.N2676"", ""L24.N1963""]",neutral,0.6735,0.9216,long_term,337.18,True
937,2025-10-07T12:10:00,creative_output,Trial_0937_creative_output,surprise,"[""L29.N3609"", ""L36.N1566"", ""L29.N1324"", ""L38.N1852"", ""L39.N1767"", ""L36.N1516"", ""L43.N563"", ""L35.N2546"", ""L40.N1341"", ""L26.N1614"", ""L40.N1253""]",surprise,0.388,0.2597,short_term,547.48,True
938,2025-10-07T12:20:00,error_event,Trial_0938_error_event,joy,"[""L39.N3949"", ""L24.N245"", ""L32.N3142"", ""L28.N1724"", ""L33.N1498"", ""L33.N1048"", ""L41.N3654"", ""L41.N1004"", ""L34.N2185"", ""L45.N478"", ""L32.N1326"", ""L37.N386"", ""L47.N3405"", ""L44.N3599"", ""L46.N700"", ""L26.N3047""]",neutral,0.2629,0.1809,short_term,311.11,False
939,2025-10-07T12:30:00,creative_output,Trial_0939_creative_output,neutral,"[""L30.N2352"", ""L29.N3625"", ""L30.N3459"", ""L34.N1231"", ""L40.N571"", ""L29.N147""]",neutral,0.5485,0.4933,short_term,191.24,True
940,2025-10-07T12:40:00,task_completion,Trial_0940_task_completion,fear,"[""L29.N3371"", ""L24.N922"", ""L46.N2615"", ""L46.N2346"", ""L42.N3125"", ""L27.N2612"", ""L42.N3828""]",fear,0.2475,0.8464,long_term,533.44,True
941,2025-10-07T12:50:00,task_completion,Trial_0941_task_completion,neutral,"[""L33.N1977"", ""L27.N1233"", ""L35.N3768"", ""L34.N751"", ""L42.N2922"", ""L46.N3459"", ""L35.N3195"", ""L40.N919"", ""L36.N123"", ""L27.N474"", ""L29.N1766"", ""L31.N1369"", ""L25.N2568"", ""L33.N3708""]",sadness,0.3264,0.1347,short_term,117.09,False
942,2025-10-07T13:00:00,creative_output,Trial_0942_creative_output,neutral,"[""L30.N2809"", ""L26.N3388"", ""L30.N3749"", ""L26.N2695"", ""L24.N2052"", ""L47.N3442"", ""L36.N3033"", ""L34.N1211"", ""L45.N25"", ""L34.N2209"", ""L32.N3201"", ""L44.N2930"", ""L35.N1096"", ""L32.N2902"", ""L33.N900""]",neutral,0.1619,0.111,short_term,356.78,True
943,2025-10-07T13:10:00,memory_recall,Trial_0943_memory_recall,sadness,"[""L33.N1613"", ""L27.N3273"", ""L47.N2165"", ""L41.N1828"", ""L32.N1535"", ""L29.N559"", ""L45.N1878"", ""L39.N1084"", ""L34.N1140"", ""L38.N3954"", ""L26.N2095"", ""L44.N1491"", ""L28.N2045"", ""L32.N516""]",sadness,0.3524,0.4404,short_term,542.65,True
944,2025-10-07T13:20:00,task_completion,Trial_0944_task_completion,sadness,"[""L43.N1382"", ""L24.N1757"", ""L39.N6"", ""L25.N2315"", ""L34.N295"", ""L24.N2617"", ""L26.N263"", ""L31.N3658"", ""L44.N3332"", ""L31.N3865"", ""L44.N1352"", ""L40.N356"", ""L42.N2546""]",sadness,0.0736,0.1527,short_term,467.73,True
945,2025-10-07T13:30:00,autonomous_thought,Trial_0945_autonomous_thought,sadness,"[""L47.N2586"", ""L31.N1536"", ""L37.N1418"", ""L30.N529"", ""L38.N2249"", ""L27.N3604"", ""L24.N13"", ""L43.N2803"", ""L32.N1196"", ""L40.N2231"", ""L43.N3651"", ""L28.N3921"", ""L40.N180"", ""L30.N1417"", ""L32.N3419"", ""L36.N529"", ""L35.N583"", ""L46.N1777"", ""L28.N1286""]",sadness,0.8583,0.9104,vital,544.69,True
946,2025-10-07T13:40:00,memory_recall,Trial_0946_memory_recall,sadness,"[""L44.N2960"", ""L34.N3389"", ""L47.N2305"", ""L32.N2578"", ""L29.N3096""]",sadness,0.2537,0.4232,short_term,464.78,True
947,2025-10-07T13:50:00,learning_discovery,Trial_0947_learning_discovery,anger,"[""L40.N538"", ""L39.N2393"", ""L24.N1067"", ""L43.N563"", ""L33.N2368"", ""L39.N1034"", ""L27.N3298"", ""L36.N3540"", ""L38.N3128"", ""L33.N3135"", ""L29.N10"", ""L24.N1660"", ""L43.N1763"", ""L33.N3125""]",anger,0.3769,0.3591,short_term,220.69,True
948,2025-10-07T14:00:00,autonomous_thought,Trial_0948_autonomous_thought,joy,"[""L29.N1426"", ""L27.N3659"", ""L25.N2640"", ""L29.N3851"", ""L38.N2192""]",joy,0.2659,0.1288,short_term,309.38,True
949,2025-10-07T14:10:00,autonomous_thought,Trial_0949_autonomous_thought,fear,"[""L25.N2293"", ""L37.N1713"", ""L31.N435"", ""L24.N1711"", ""L30.N382"", ""L29.N1083"", ""L45.N1434"", ""L42.N73""]",fear,0.5544,0.7766,long_term,114.1,True
950,2025-10-07T14:20:00,memory_recall,Trial_0950_memory_recall,surprise,"[""L29.N3056"", ""L41.N2313"", ""L29.N1403"", ""L36.N3685"", ""L35.N3885"", ""L40.N3061"", ""L31.N2494"", ""L28.N3324""]",surprise,0.2665,0.3586,short_term,127.69,True
951,2025-10-07T14:30:00,learning_discovery,Trial_0951_learning_discovery,neutral,"[""L45.N973"", ""L33.N1802"", ""L26.N1790"", ""L46.N3527"", ""L44.N1188"", ""L43.N3934"", ""L44.N1307"", ""L33.N2522"", ""L31.N2644""]",neutral,0.2152,0.2072,short_term,224.56,True
952,2025-10-07T14:40:00,task_completion,Trial_0952_task_completion,joy,"[""L42.N3739"", ""L33.N3350"", ""L25.N516"", ""L41.N118"", ""L29.N1660"", ""L33.N1326"", ""L46.N27"", ""L32.N2828""]",joy,0.6752,0.3576,long_term,295.61,True
953,2025-10-07T14:50:00,autonomous_thought,Trial_0953_autonomous_thought,disgust,"[""L25.N1059"", ""L25.N112"", ""L29.N1737"", ""L37.N1690"", ""L38.N3668"", ""L35.N1394"", ""L34.N3168"", ""L31.N1365"", ""L29.N3563"", ""L43.N3503"", ""L41.N3883"", ""L43.N957"", ""L25.N3932"", ""L30.N3486""]",disgust,0.3614,0.5168,short_term,129.76,True
954,2025-10-07T15:00:00,memory_recall,Trial_0954_memory_recall,joy,"[""L36.N124"", ""L34.N3539"", ""L46.N2988"", ""L38.N3293"", ""L47.N2429"", ""L39.N3692"", ""L31.N401"", ""L42.N1596"", ""L38.N105"", ""L46.N1059"", ""L29.N71"", ""L47.N3238"", ""L35.N2769"", ""L41.N3282"", ""L27.N3808"", ""L28.N765"", ""L30.N2715"", ""L34.N3732""]",joy,0.742,0.8282,long_term,402.94,True
955,2025-10-07T15:10:00,user_interaction,Trial_0955_user_interaction,joy,"[""L24.N3691"", ""L39.N3716"", ""L37.N1599"", ""L41.N3368"", ""L25.N1195""]",neutral,0.4288,0.5723,short_term,373.49,False
956,2025-10-07T15:20:00,memory_recall,Trial_0956_memory_recall,sadness,"[""L36.N2345"", ""L37.N2584"", ""L26.N1698"", ""L43.N2671"", ""L32.N205"", ""L45.N2927"", ""L32.N2455"", ""L46.N1468"", ""L28.N940"", ""L38.N440"", ""L27.N2174"", ""L37.N1843"", ""L47.N1875""]",sadness,0.386,0.2786,short_term,161.94,True
957,2025-10-07T15:30:00,learning_discovery,Trial_0957_learning_discovery,fear,"[""L27.N3970"", ""L42.N424"", ""L31.N2105"", ""L30.N1798"", ""L27.N3794"", ""L35.N1683"", ""L29.N3147"", ""L43.N3651"", ""L25.N814"", ""L46.N2949"", ""L41.N436"", ""L45.N2020"", ""L27.N234""]",fear,0.4012,0.4857,short_term,320.13,True
958,2025-10-07T15:40:00,learning_discovery,Trial_0958_learning_discovery,neutral,"[""L34.N226"", ""L40.N3658"", ""L40.N2610"", ""L27.N705"", ""L47.N1261"", ""L38.N3995"", ""L26.N668"", ""L43.N1845"", ""L36.N117"", ""L36.N2097"", ""L45.N1587"", ""L44.N542"", ""L30.N1526"", ""L39.N2991""]",neutral,0.1809,0.2762,short_term,369.23,True
959,2025-10-07T15:50:00,autonomous_thought,Trial_0959_autonomous_thought,surprise,"[""L26.N3680"", ""L26.N1727"", ""L42.N2696"", ""L37.N338"", ""L47.N55"", ""L42.N3833"", ""L36.N1749"", ""L39.N3579""]",surprise,0.3179,0.6888,long_term,417.15,True
960,2025-10-07T16:00:00,memory_recall,Trial_0960_memory_recall,sadness,"[""L41.N4029"", ""L47.N1025"", ""L24.N2187"", ""L39.N1483"", ""L44.N1737"", ""L32.N1908"", ""L41.N1977"", ""L27.N4071""]",sadness,0.6482,0.8506,long_term,510.72,True
961,2025-10-07T16:10:00,task_completion,Trial_0961_task_completion,sadness,"[""L46.N2196"", ""L31.N3174"", ""L46.N504"", ""L47.N524"", ""L31.N3733"", ""L30.N3095"", ""L28.N1017"", ""L41.N3005"", ""L46.N25""]",sadness,0.7095,0.9348,vital,244.06,True
962,2025-10-07T16:20:00,learning_discovery,Trial_0962_learning_discovery,surprise,"[""L36.N841"", ""L36.N4009"", ""L30.N2601"", ""L39.N1474"", ""L27.N3515"", ""L27.N3427"", ""L39.N424"", ""L29.N3625"", ""L27.N2966"", ""L35.N553"", ""L35.N1915""]",surprise,0.198,0.7801,long_term,419.2,True
963,2025-10-07T16:30:00,creative_output,Trial_0963_creative_output,sadness,"[""L42.N469"", ""L47.N3936"", ""L27.N1836"", ""L31.N1589"", ""L37.N3663"", ""L25.N2759"", ""L36.N221"", ""L24.N1419"", ""L40.N838"", ""L39.N269"", ""L33.N1634"", ""L35.N615"", ""L39.N3960"", ""L47.N2112"", ""L40.N3109"", ""L24.N3991"", ""L38.N2284""]",sadness,0.1067,0.1429,short_term,532.8,True
964,2025-10-07T16:40:00,error_event,Trial_0964_error_event,disgust,"[""L27.N3276"", ""L27.N239"", ""L32.N3742"", ""L27.N2425"", ""L43.N3719"", ""L27.N2696"", ""L34.N1175"", ""L28.N808"", ""L31.N3293"", ""L27.N2419"", ""L24.N3475"", ""L36.N471"", ""L28.N2655"", ""L45.N3123""]",disgust,0.4719,0.1352,short_term,483.36,True
965,2025-10-07T16:50:00,user_interaction,Trial_0965_user_interaction,neutral,"[""L35.N1375"", ""L26.N1305"", ""L27.N2896"", ""L44.N947"", ""L45.N1909"", ""L36.N1977"", ""L29.N1442"", ""L37.N638"", ""L30.N1922"", ""L29.N1788"", ""L36.N173"", ""L38.N89""]",neutral,0.8168,0.1924,long_term,141.83,True
966,2025-10-07T17:00:00,autonomous_thought,Trial_0966_autonomous_thought,joy,"[""L37.N126"", ""L42.N1243"", ""L47.N945"", ""L32.N1952"", ""L35.N2633"", ""L30.N3501"", ""L24.N3150"", ""L45.N64"", ""L36.N4051"", ""L46.N1089"", ""L26.N3939"", ""L39.N2101"", ""L35.N888"", ""L27.N3006"", ""L45.N3051"", ""L30.N1459"", ""L45.N3010"", ""L28.N3179"", ""L35.N1466""]",joy,0.3276,0.7208,long_term,267.44,True
967,2025-10-07T17:10:00,autonomous_thought,Trial_0967_autonomous_thought,sadness,"[""L45.N1023"", ""L35.N321"", ""L37.N3126"", ""L39.N2903"", ""L30.N3139"", ""L43.N2427"", ""L28.N3757"", ""L32.N3972"", ""L25.N1284"", ""L26.N1257"", ""L31.N1177""]",sadness,0.1894,0.2355,short_term,495.58,True
968,2025-10-07T17:20:00,memory_recall,Trial_0968_memory_recall,anger,"[""L37.N2543"", ""L28.N3833"", ""L39.N2586"", ""L27.N1564"", ""L26.N480"", ""L27.N2184"", ""L24.N3311"", ""L46.N2882"", ""L47.N517"", ""L36.N304"", ""L38.N1977"", ""L44.N29"", ""L35.N764"", ""L31.N2234"", ""L39.N3298"", ""L27.N1926"", ""L38.N1066""]",anger,0.275,0.4005,short_term,72.33,True
969,2025-10-07T17:30:00,autonomous_thought,Trial_0969_autonomous_thought,fear,"[""L32.N2456"", ""L41.N1346"", ""L43.N2901"", ""L28.N2453"", ""L47.N1921"", ""L45.N248"", ""L44.N1040"", ""L39.N2172"", ""L47.N2259"", ""L47.N2796"", ""L43.N810"", ""L31.N888"", ""L44.N3460"", ""L25.N3704"", ""L27.N3810"", ""L25.N1986"", ""L39.N1491""]",fear,0.597,0.2159,short_term,165.2,True
970,2025-10-07T17:40:00,memory_recall,Trial_0970_memory_recall,anger,"[""L45.N223"", ""L38.N2954"", ""L39.N4014"", ""L47.N1147"", ""L29.N237"", ""L34.N3513"", ""L43.N1545"", ""L39.N267"", ""L30.N1510"", ""L47.N3121"", ""L38.N3130"", ""L29.N3901"", ""L42.N1095"", ""L43.N3822""]",anger,0.6663,0.6165,long_term,92.33,True
971,2025-10-07T17:50:00,memory_recall,Trial_0971_memory_recall,joy,"[""L24.N2783"", ""L31.N1586"", ""L40.N1865"", ""L24.N1664"", ""L44.N2116"", ""L24.N2420"", ""L46.N84"", ""L43.N2988"", ""L32.N591"", ""L31.N2669""]",joy,0.1658,0.4506,short_term,393.63,True
972,2025-10-07T18:00:00,user_interaction,Trial_0972_user_interaction,joy,"[""L39.N1786"", ""L25.N599"", ""L38.N3018"", ""L36.N1123"", ""L47.N3456"", ""L38.N1739"", ""L44.N1224"", ""L30.N1026"", ""L39.N67"", ""L46.N1517"", ""L45.N524"", ""L43.N850"", ""L25.N2057"", ""L42.N654"", ""L30.N1326"", ""L40.N2199"", ""L39.N3408"", ""L39.N721""]",joy,0.355,0.6231,long_term,272.99,True
973,2025-10-07T18:10:00,memory_recall,Trial_0973_memory_recall,sadness,"[""L25.N309"", ""L25.N316"", ""L38.N1532"", ""L39.N554"", ""L25.N2983"", ""L44.N1821"", ""L47.N4095"", ""L35.N13"", ""L37.N4023"", ""L35.N3873"", ""L37.N1782"", ""L35.N1207"", ""L32.N444"", ""L31.N2451"", ""L39.N1961"", ""L30.N846"", ""L32.N3139"", ""L46.N3909"", ""L35.N2094""]",sadness,0.194,0.191,short_term,83.03,True
974,2025-10-07T18:20:00,error_event,Trial_0974_error_event,surprise,"[""L43.N1651"", ""L25.N1262"", ""L35.N2140"", ""L24.N1398"", ""L37.N4067"", ""L45.N2935"", ""L34.N3238"", ""L36.N4077"", ""L30.N3893"", ""L34.N787"", ""L43.N3224"", ""L34.N2772"", ""L32.N2942"", ""L27.N225"", ""L25.N632"", ""L32.N3410"", ""L38.N1204"", ""L44.N2993"", ""L39.N2241""]",surprise,0.3134,0.5955,short_term,55.16,True
975,2025-10-07T18:30:00,user_interaction,Trial_0975_user_interaction,surprise,"[""L30.N944"", ""L38.N3856"", ""L32.N4044"", ""L25.N3898"", ""L38.N211"", ""L34.N850"", ""L37.N986"", ""L27.N2618"", ""L34.N1999"", ""L46.N665"", ""L25.N2977"", ""L32.N3285"", ""L46.N2932"", ""L44.N3198"", ""L27.N1319""]",neutral,0.6962,0.9291,vital,272.59,False
976,2025-10-07T18:40:00,memory_recall,Trial_0976_memory_recall,surprise,"[""L31.N1597"", ""L33.N1047"", ""L26.N1484"", ""L46.N3504"", ""L36.N2654"", ""L42.N92"", ""L45.N2664"", ""L44.N2620"", ""L39.N3741"", ""L28.N3048"", ""L32.N773""]",surprise,0.3221,0.2967,short_term,551.63,True
977,2025-10-07T18:50:00,memory_recall,Trial_0977_memory_recall,anger,"[""L47.N1870"", ""L30.N2925"", ""L31.N1586"", ""L38.N3090"", ""L41.N2256"", ""L26.N130"", ""L30.N383"", ""L33.N760"", ""L40.N942"", ""L31.N1296"", ""L26.N2147"", ""L31.N300"", ""L24.N1851"", ""L41.N2250"", ""L44.N1221"", ""L39.N3220""]",anger,0.3901,0.8374,long_term,275.12,True
978,2025-10-07T19:00:00,memory_recall,Trial_0978_memory_recall,disgust,"[""L43.N2807"", ""L30.N688"", ""L28.N117"", ""L37.N1242"", ""L47.N3801"", ""L36.N3159"", ""L35.N3149"", ""L32.N1599"", ""L27.N949"", ""L42.N3776"", ""L36.N2053"", ""L24.N1752"", ""L45.N2704"", ""L26.N3216"", ""L25.N3359"", ""L45.N3942""]",disgust,0.2891,0.7672,long_term,583.11,True
979,2025-10-07T19:10:00,user_interaction,Trial_0979_user_interaction,disgust,"[""L29.N2420"", ""L36.N3900"", ""L46.N575"", ""L36.N211"", ""L24.N2657"", ""L29.N2173"", ""L34.N273"", ""L36.N3092""]",disgust,0.4163,0.7381,long_term,559.84,True
980,2025-10-07T19:20:00,autonomous_thought,Trial_0980_autonomous_thought,joy,"[""L24.N276"", ""L36.N331"", ""L36.N102"", ""L35.N3696"", ""L31.N3202"", ""L30.N306"", ""L43.N2567"", ""L37.N2093"", ""L25.N3589"", ""L39.N3641"", ""L32.N3193"", ""L44.N2254"", ""L42.N2286"", ""L45.N3147"", ""L32.N1071""]",joy,0.5056,0.3817,short_term,87.57,True
981,2025-10-07T19:30:00,task_completion,Trial_0981_task_completion,joy,"[""L36.N1396"", ""L46.N1225"", ""L37.N2364"", ""L26.N3709"", ""L35.N1688"", ""L24.N3167"", ""L47.N3764"", ""L39.N361"", ""L32.N3249"", ""L24.N3561"", ""L30.N3529"", ""L35.N4074"", ""L32.N349"", ""L28.N1914"", ""L27.N4083"", ""L36.N3655"", ""L39.N576"", ""L40.N2638"", ""L47.N3470""]",joy,0.1007,0.5569,short_term,569.62,True
982,2025-10-07T19:40:00,error_event,Trial_0982_error_event,neutral,"[""L47.N2093"", ""L47.N3446"", ""L38.N715"", ""L43.N2691"", ""L36.N2748"", ""L32.N3710"", ""L35.N905"", ""L32.N3380"", ""L46.N966"", ""L35.N1839"", ""L38.N134""]",neutral,0.4024,0.3172,short_term,201.18,True
983,2025-10-07T19:50:00,learning_discovery,Trial_0983_learning_discovery,surprise,"[""L42.N1606"", ""L36.N3112"", ""L41.N3869"", ""L30.N1587"", ""L39.N1302"", ""L28.N1862""]",surprise,0.003,0.1737,short_term,474.54,True
